uf,municipio,site_base,url_concursos,confianza_concursos,url_processos_seletivos,confianza_processos,urls_extras_concursos,urls_extras_processos,tier_concursos,tier_processos,method,razao,notes,checked_at
RS,São Gabriel,https://www.saogabriel.rs.gov.br,https://www.saogabriel.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.saogabriel.rs.gov.br/portal-da-transparencia/editais,confirmado,,,t1,,t0+t1+t3+t2+t2dir+t4,[t1] A URL [0] é um índice geral de concursos públicos; nenhuma URL candidata serve para processos seletivos. | [t2] URL [0] é a listagem específica de concursos públicos; não há página específica para processos seletivos.,7 candidates (4 fetchable) | rev_humana(Chrome): /editais combinado (16 PSS); processos,2026-06-27T07:15:37.164146+00:00
RS,São Jerônimo,https://www.saojeronimo.rs.gov.br,https://www.saojeronimo.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://www.saojeronimo.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas de categoria específicas para concursos e processos seletivos, preferíveis à raiz genérica e páginas paginadas.",20 candidates (20 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São João Da Urtiga,https://www.saojoaodaurtiga.rs.gov.br,https://www.saojoaodaurtiga.rs.gov.br/pg.php?area=CONCURSOPUBLICO,confirmado,https://www.saojoaodaurtiga.rs.gov.br/pg.php?area=PROCESSOSELETIVO,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs específicas para 'Concurso Público' e 'Processo Seletivo' são as melhores opções.,3 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São João Do Polêsine,https://saojoaodopolesine.atende.net,https://saojoaodopolesine.atende.net/transparencia/item/concursos-concentrador,confirmado,https://saojoaodopolesine.atende.net/transparencia/item/concursos-concentrador,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página concentradora de concursos, incluindo processos seletivos, na plataforma de transparência.",1 candidates (1 fetchable) | FP_ai[concursos]: ai_nao_e_indice(rendered): página não encontrada ou em manutenção | FP_ai[processos]: ai_nao_e_indice(rendered): página não encontrada (erro 404),2026-06-27T07:15:37.164146+00:00
RS,São Jorge,https://www.saojorge.rs.gov.br,https://www.saojorge.rs.gov.br/pg.php?area=PUBLICACOES&subarea=22&ano=0,confirmado,https://www.saojorge.rs.gov.br/pg.php?area=PUBLICACOES&subarea=25&ano=0,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas para cada tipo e listam todos os anos, sendo as mais amplas e estáveis.",5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São José Das Missões,https://saojosedasmissoes.rs.gov.br,https://saojosedasmissoes.rs.gov.br/concursos,confirmado,https://saojosedasmissoes.rs.gov.br/processoseletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Ambas URLs são páginas índice específicas para concursos e processos seletivos, respectivamente.",3 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São José Do Herval,https://www.saojosedoherval.rs.gov.br,https://www.saojosedoherval.rs.gov.br/categoria/publicacoes/concursos,confirmado,https://www.saojosedoherval.rs.gov.br/categoria/processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Ambas são páginas de categoria específicas para concursos e processos seletivos, respectivamente.",2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São José Do Hortêncio,,https://www.saojosedohortencio.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.saojosedohortencio.rs.gov.br/portal-da-transparencia/editais,confirmado,,,,,tier0_failed,,site_not_found | candidato_google: /portal-da-transparencia/concursos-publicos; confirmar con auditor,2026-06-27T07:15:37.164146+00:00
RS,São José Do Inhacorá,https://www.saojosedoinhacora.rs.gov.br/site,,,https://www.saojosedoinhacora.rs.gov.br/site/selecoes,confirmado,,,t1,t1,t0+t1+t3,"[t1] É a única página de listagem geral encontrada, abrangendo concursos e processos seletivos.","19 candidates (19 fetchable) | FP_auditoria: pagina de selecoes/PSS, no lista concursos | [SIN_INDICE_OFICIAL_CHROME:concursos]: el municipio solo tiene indice de Selecoes/PSS (/site/selecoes); /site/concursos da error de banco de datos (timestamp), sin indice de concursos usable",2026-06-27T07:15:37.164146+00:00
RS,São José Do Norte,https://www.saojosedonorte.rs.gov.br,https://www.saojosedonorte.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.saojosedonorte.rs.gov.br/portal-da-transparencia/processos-de-selecao,confirmado,,,t1,,t0+t1+t3+t2+t2dir+t4,[t1] A URL é uma página índice dedicada a concursos públicos; não há URL específica para processos seletivos.,"3 candidates (1 fetchable) | rev_humana(Chrome via Google): indice hermano Processos de Selecao | rev_humana(Chrome): indice oficial 'Processos de Selecao' verificado (819 editais PSS, filtro por ano), ascendido de probable->confirmado",2026-06-27T07:15:37.164146+00:00
RS,São José Do Ouro,https://www.saojosedoouro.rs.gov.br,https://www.saojosedoouro.rs.gov.br/pg.php?area=PUBLICACOES&subarea=17&ano=0,confirmado,https://www.saojosedoouro.rs.gov.br/pg.php?area=PUBLICACOES&subarea=18&ano=0,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas específicas e canônicas para cada tipo, abrangendo todos os anos.",15 candidates (15 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São José Do Sul,https://www.saojosedosul.rs.gov.br/web,,,https://www.saojosedosul.rs.gov.br/web/editais,confirmado,https://saojosedosul.multi24h.com.br/multi24/sistemas/transparencia/?entidade=1&secao=dinamico&id=2376,https://www.saojosedosul.rs.gov.br/web/noticias/2155/processo-seletivo-simplificado-edital-n-0102026 | https://www.saojosedosul.rs.gov.br/web/noticias/2173/o-municipio-de-sao-jose-do-sul-informa-que-estao-abertas-as-inscricoes-para-a-selecao-de-candidatos-para-a-funcao-temporaria-de-professor-de-educacao-infantil-e-series-iniciais,t2,,t0+t1+t3+t2+t2dir+t4,"[t1] A URL candidata está sob 'Licitações', indicando concursos de compras/licitações, não de emprego público. | [t2] URL [2] é uma página índice de concursos; as outras são editais individuais ou notícias. Não há índice para PSS.","6 candidates (4 fetchable); cierre_grounded: grounded(1ch): A busca do Google para a URL fornecida e termos relacionados mostra uma página com múltiplos editais | [SIN_INDICE_OFICIAL_CHROME:concursos]: /web/concursos SSL roto (Error de privacidad), inaccesible en Chrome; no verificable (revisar)",2026-06-27T07:15:37.164146+00:00
RS,São José Dos Ausentes,https://www.saojosedosausentes.rs.gov.br,https://www.saojosedosausentes.rs.gov.br/publicacao-legal/concursos-publicos/,confirmado,https://www.saojosedosausentes.rs.gov.br/publicacao-legal/processo-seletivo-simplificado-editais,confirmado,,,t1,t2,t0+t1+t3+t2,"[t1] URL [0] é o índice canônico de concursos; nenhum índice de PSS foi encontrado. | [t2] URLs específicas para listagem de concursos e processos seletivos, preferindo a que indica 'editais' para PSS.",14 candidates (12 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Leopoldo,https://www.saoleopoldo.rs.gov.br,,,,,,,,t4,t0+t1+t2+t2dir+t2dir+t4,"[t2dir] A página /rh é o local mais provável para listar concursos e processos seletivos de forma abrangente. | [t2dir] Página única lista concursos e processos seletivos de forma clara e organizada. | [t4] A URL é uma listagem de Processos Seletivos Simplificados (PSS), conforme indicado pelo título e conteúdo da página.","4 candidates (4 fetchable) | [SIN_INDICE_OFICIAL_CHROME:processos]: el titulo=PPSSAN es falso match (Programa Seg. Alimentar, no Processo Seletivo); PSS dispersos en ERP/GRP, Fundacao Hospital Centenario, FMS, noticias; sin indice PSS municipal propio",2026-06-27T07:15:37.164146+00:00
RS,São Lourenço Do Sul,https://www.saolourencodosul.rs.gov.br,https://www.saolourencodosul.rs.gov.br/portal/editais/3/,confirmado,https://www.saolourencodosul.rs.gov.br/portal/editais/3/,confirmado,,,t1,t1,t0+t1+t3,[t1] Página de editais é o índice mais amplo e único disponível para ambos.,2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Luiz Gonzaga,https://www.saoluizgonzaga.rs.gov.br/site,http://www.saoluizgonzaga.rs.gov.br/site/concursos,confirmado,https://www.saoluizgonzaga.rs.gov.br/site/concursos?pagina=1&tipo=2&busca=Sele%C3%A7%C3%A3o+P%C3%BAblica,confirmado,,http://www.saoluizgonzaga.rs.gov.br/site/editais/17503-edital-n-232026--convoca-o-candidato-classificado-no-processo-seletivo-para-contratacao-temporaria | http://www.saoluizgonzaga.rs.gov.br/site/editais/17381-edital-n-212026--convoca-o-candidato-classificado-no-processo-seletivo-para-contratacao-temporaria,t1,t2,t0+t1+t3+t2,[t1] URL [3] é o índice canônico de concursos; nenhum índice de processos seletivos foi encontrado. | [t2] URL [0] é específica para PSS; URL [1] é a listagem combinada mais ampla para concursos.,"25 candidates (24 fetchable); cierre_grounded: grounded(1ch): A URL contém parâmetros de paginação e busca ('pagina=1', 'tipo=2', 'busca=Seleção+Pública'), o que ",2026-06-27T07:15:37.164146+00:00
RS,São Marcos,https://www.saomarcos.rs.gov.br,https://www.saomarcos.rs.gov.br/concursos-publicos,confirmado,https://www.saomarcos.rs.gov.br/portal-da-transparencia/processo-seletivo-simplificado-1,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs dedicadas e específicas para listagem de concursos e processos seletivos.,2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Martinho,https://www.saomartinho.rs.gov.br/site,http://saomartinho.rs.gov.br/site/concursos,confirmado,http://saomartinho.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,"[t1] URL [0] é um índice geral para 'Concursos e Seleções', sendo a melhor opção para ambos na ausência de páginas separadas.",27 candidates (27 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Martinho Da Serra,https://www.saomartinhodaserra.rs.gov.br,https://www.saomartinhodaserra.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.saomartinhodaserra.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs de categoria específica são melhores que a raiz genérica e listam os tipos desejados.,11 candidates (11 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Miguel Das Missões,http://saomiguel.rs.gov.br/site,https://saomiguel.rs.gov.br/site/concursos,confirmado,https://saomiguel.rs.gov.br/site/concursos,confirmado,,,t1,t1,t2site+t1+t3,"[t1] A única página de listagem geral 'Concursos e Seleções' serve para ambos, pois não há índice separado para PSS.",19 candidates (19 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Nicolau,https://www.saonicolau.rs.gov.br/site,https://www.saonicolau.rs.gov.br/site/concursos,confirmado,https://www.saonicolau.rs.gov.br/site/conteudos/5848-pprocesso-seletivop,confirmado,https://www.saonicolau.rs.gov.br/site/editais?pagina=1&amp;tipo=1097&amp;busca= | https://www.saonicolau.rs.gov.br/site/editais?pagina=1&amp;tipo=1085&amp;busca= | https://www.saonicolau.rs.gov.br/site/editais/15898-edital-n-0032025-do-processo-seletivo-simplificado-para-selecao-de-formador-municipal-do-programa | https://www.saonicolau.rs.gov.br/site/editais/15857-edital-n-0022025-do-processo-seletivo-simplificado-para-selecao-de-formador-municipal-do-programa | https://www.saonicolau.rs.gov.br/site/editais/15756-processo-seletivo-simplificado-para-selecao-de-formador-municipal-do-programa-pro-leeicnca-2025202,,t4,t1,t0+t1+t3+t2+t2dir+t4,"[t1] URLs específicas para listagem de concursos públicos e processos seletivos, conforme as regras. | [t4] A URL [1] é a listagem específica para concursos públicos; não há URL clara para PSS.","9 candidates (8 fetchable); REVERTIDO_revisar(cierre_grounded: grounded(2ch): A busca do Google por termos relacionados e a estrutura da URL indicam que a página é uma listagem d | rev_humana(Chrome): indice oficial /site/concursos 'Concursos e Selecoes Publicas' (multiplos) verificado; URL corregida desde filtro tipo=1085, ascendido de probable->confirmado",2026-06-27T07:15:37.164146+00:00
RS,São Paulo Das Missões,https://www.saopaulodasmissoes.rs.gov.br/site,https://www.saopaulodasmissoes.rs.gov.br/site/concursos,confirmado,https://www.saopaulodasmissoes.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página oficial que lista concursos e seleções públicas, sendo a única página índice encontrada.",15 candidates (15 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Pedro Da Serra,https://www.saopedrodaserra.rs.gov.br,https://www.saopedrodaserra.rs.gov.br/publicacoes/?pbl=1,confirmado,https://www.saopedrodaserra.rs.gov.br/publicacoes/?pbl=4,confirmado,,,t1,t1,t0+t1+t3,"[t1] Ambas as URLs são páginas índice específicas para concursos e processos seletivos, conforme as regras.",2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Pedro Das Missões,https://saopedrodasmissoes.rs.gov.br,https://saopedrodasmissoes.rs.gov.br/prefeitura/concursos-e-processos-seletivos/,confirmado,https://saopedrodasmissoes.rs.gov.br/prefeitura/concursos-e-processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página única de listagem para concursos e processos seletivos, conforme título e menu.","1 candidates (1 fetchable) | FP_ai[concursos]: ai_tipo_equivocado(static): A página lista múltiplos processos seletivos, mas nenhum concurso público. | rev_humana: indice combinado Concursos e Processos Seletivos",2026-06-27T07:15:37.164146+00:00
RS,São Pedro Do Butiá,https://www.saopedrodobutia.rs.gov.br/site,https://www.saopedrodobutia.rs.gov.br/site/concursos,confirmado,https://www.saopedrodobutia.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] É a única página de índice geral que lista tanto concursos quanto processos seletivos.,17 candidates (17 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Pedro Do Sul,https://saopedrodosul.atende.net,https://saopedrodosul.atende.net/cidadao/pagina/concurso-e-processos-seletivos,confirmado,https://saopedrodosul.atende.net/cidadao/pagina/concurso-e-processos-seletivos,confirmado,https://saopedrodosul.atende.net/cidadao/concursos-e-processos-seletivos`,https://saopedrodosul.atende.net/cidadao/concursos-e-processos-seletivos` | https://saopedrodosul.atende.net/cidadao/processos-seletivos`,t2dir,t2dir,t0+t1+t2+t2dir+t2dir,"[t2] Página específica para PSS e combinada para concursos, pois não há página exclusiva para concursos. | [t2dir] Página única lista concursos e processos seletivos, sendo a melhor opção disponível.","4 candidates (3 fetchable); cierre_grounded: grounded(1ch): A URL fornecida corresponde à seção de concursos e processos seletivos da Prefeitura de São Pedro do | rev_humana(Chrome): pagina oficial combinada 'Concurso e Processos Seletivos' (mismo URL confirmado en P), criterio combinado, confirmado",2026-06-27T07:15:37.164146+00:00
RS,São Sebastião Do Caí,https://www.saosebastiaodocai.rs.gov.br,https://www.saosebastiaodocai.rs.gov.br/site/concursos-publicos,confirmado,https://www.saosebastiaodocai.rs.gov.br/site/processo-seletivo-simplificado,confirmado,,,t2,t2,t0+t1+t2,[t2] URL [0] é a página HTTPS direta e plural para concursos. URL [2] é a página HTTPS direta para Processo Seletivo Simplificado (PSS).,9 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Sepé,https://saosepe.rs.gov.br,https://saosepe.rs.gov.br/category/editais-publicacoes/concurso/,confirmado,https://saosepe.rs.gov.br/category/editais-publicacoes/edital-de-processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,[t1] Páginas de categoria são mais específicas e canônicas para listagens de concursos e processos seletivos.,12 candidates (12 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Valentim,https://www.saovalentim.rs.gov.br/site,https://saovalentim.rs.gov.br/site/anexos/search?tipo=5,confirmado,https://saovalentim.rs.gov.br/site/anexospub/search?tipo=5&categoria=16/,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs separadas e categorizadas para concursos e processos seletivos, conforme menu e título.",3 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Valentim Do Sul,https://www.saovalentimdosul.rs.gov.br,https://www.saovalentimdosul.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,,,,,t1,,t0+t1+t3+t2+t2dir+t4,[t1] URL [0] é uma página de listagem dedicada a concursos públicos; URL [1] é uma notícia. Não há página para PSS.,4 candidates (2 fetchable),2026-06-29T05:50:27.885799+00:00
RS,São Valério Do Sul,https://www.saovaleriodosul.rs.gov.br/site,http://saovaleriodosul.rs.gov.br/site/concursos,confirmado,http://saovaleriodosul.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,"[t1] É a única página de listagem geral para concursos e processos seletivos, conforme indicado pelo menu 'Concursos e Seleções'.",15 candidates (15 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Vendelino,https://www.saovendelino.rs.gov.br/site,https://saovendelino.multi24h.com.br/multi24/sistemas/transparencia/?entidade=1&secao=dinamico&id=6999,confirmado,https://saovendelino.multi24h.com.br/multi24/sistemas/transparencia/?entidade=1&secao=dinamico&id=7153,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs [0] e [1] são as páginas de listagem mais diretas e abrangentes para concursos públicos e processos seletivos.,4 candidates (4 fetchable),2026-06-27T07:15:37.164146+00:00
RS,São Vicente Do Sul,https://saovicentedosul.rs.gov.br/site,https://saovicentedosul.rs.gov.br/site/category/concurso/,confirmado,https://saovicentedosul.rs.gov.br/site/category/concurso/processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas de categoria específicas para concursos e processos seletivos, listando múltiplos itens.",14 candidates (14 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sapiranga,https://www.sapiranga.rs.gov.br,https://www.sapiranga.rs.gov.br/categoria-do-edital/concurso-publico,confirmado,https://www.sapiranga.rs.gov.br/categoria-do-edital/processo-seletivo,confirmado,,,t2,t2,t0+t1+t2,"[t2] Páginas de categoria específicas para concursos e processos seletivos, conforme preferência das regras.",6 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sapucaia Do Sul,https://www.sapucaiadosul.rs.gov.br,https://www.sapucaiadosul.rs.gov.br/categoria/concursos/concurso-publico/,confirmado,https://www.sapucaiadosul.rs.gov.br/categoria/processo-seletivo/?layout_sidebar=layout_2r&#038;blog_template=default,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas de categoria específicas e separadas para concursos públicos e processos seletivos, listando múltiplos itens.",27 candidates (27 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sarandi,https://sarandi.rs.gov.br,https://sarandi.rs.gov.br/transparencia/concursos-publicos-e-processos-seletivos/,confirmado,https://sarandi.rs.gov.br/transparencia/concursos-publicos-e-processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página única lista concursos e processos seletivos juntos, conforme título e menu.",1 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Seberi,https://seberi.atende.net,https://seberi.atende.net/cidadao/pagina/concursos,confirmado,https://seberi.atende.net/cidadao/pagina/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs são páginas índice dedicadas e específicas para concursos e processos seletivos.,2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sede Nova,https://sedenova.atende.net,,revisar,,revisar,https://legalleconcursos.com.br/editais/ver/49f6fd8182ab02445f95700253f58687 | https://sedenova.atende.net/cidadao/pagina/concurso-publico-n-01-2018,https://sedenova.atende.net/cidadao/pagina/processo-seletivo-2025-012025 | https://sedenova.atende.net/cidadao/pagina/processo-seletivo-022024 | https://sedenova.atende.net/cidadao/pagina/processo-seletivo-032024 | https://sedenova.atende.net/cidadao/pagina/processo-seletivo-042024 | https://sedenova.atende.net/cidadao/pagina/processo-seletivo-052024,,,t0+t1+t3+t2+t2dir+t2dir+t4,"[t1] Nenhuma URL candidata é uma página de índice/listagem; todas são páginas de editais individuais. | [t4] Ambas as URLs são notícias de editais individuais, não páginas de listagem (índice).",44 candidates (43 fetchable); no valid index page found,2026-06-27T07:15:37.164146+00:00
RS,Segredo,https://www.segredo.rs.gov.br,https://www.segredo.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.segredo.rs.gov.br/portal-da-transparencia/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs são páginas índice dedicadas e separadas para concursos e processos seletivos.,3 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Selbach,https://selbach.rs.gov.br/pt_BR,https://selbach.rs.gov.br/pt_BR/concursos,confirmado,https://selbach.rs.gov.br/pt_BR/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] A página da Prefeitura lista ambos concursos e PSS; a outra URL é da Câmara Municipal.,2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Senador Salgado Filho,https://senadorsalgadofilho.atende.net,https://senadorsalgadofilho.atende.net/cidadao/pagina/concursos-e-processos-seletivos,confirmado,https://senadorsalgadofilho.atende.net/cidadao/pagina/concursos-e-processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] Página única lista concursos e processos seletivos, sendo a melhor opção disponível.",1 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sentinela Do Sul,https://www.sentineladosul.rs.gov.br,https://www.sentineladosul.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,,,,https://www.sentineladosul.rs.gov.br/noticias/processo-seletivo-simplificado-no-004-2022,t1,,t0+t1+t3+t2+t2dir+t4,"[t1] Página índice dedicada a concursos públicos no Portal da Transparência, sem URL específica para processos seletivos. | [t2] A URL é uma página genérica de 'Editais' do portal da transparência, não específica para concursos ou PSS e provavelmente inclui licitações. | [t2dir] A URL fornecida é uma notícia individual, não uma página de listagem de múltiplos concursos ou processos seletivos.",7 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Serafina Corrêa,https://www.serafinacorrea.rs.gov.br,https://www.serafinacorrea.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.serafinacorrea.rs.gov.br/portal-da-transparencia/processo-seletivo-simplificado,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs específicas e canônicas para concursos e PSS no portal da transparência.,3 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sério,https://www.serio.rs.gov.br,https://www.serio.rs.gov.br/portal-da-transparencia/concursos-publicos-7,confirmado,,,,https://www.serio.rs.gov.br/noticias/processo-seletivo-publico-1 | https://www.serio.rs.gov.br/noticias/processo-seletivo-para-ingresso-nos-cursos-de-qualificacao-e-capacitacao-profissional-do-programa-rs-qualificacao-recomecar,t1,,t0+t1+t3+t2+t2dir+t4,[t1] URL [0] é um índice de concursos; as demais são notícias individuais. Não há índice para PSS. | [t2] A URL candidata é uma página de listagem dedicada a concursos públicos; não há URL específica para processos seletivos.,8 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sertão,https://www.sertao.rs.gov.br,https://www.sertao.rs.gov.br/pagina/583/concurso-publico-2018,confirmado,https://www.sertao.rs.gov.br/pagina/623/processos-seletivos-simplificados-de-2021-a-2024,confirmado,,,t1,t1,t0+t1+t3,"[t1] URL [0] é a única página de concurso público. URL [1] é o índice mais amplo de PSS, cobrindo vários anos.",5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sertão Santana,https://www.sertaosantana.rs.gov.br,https://www.sertaosantana.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.sertaosantana.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs específicas de categoria são preferíveis às genéricas para concursos e processos seletivos.,3 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sete De Setembro,https://www.setedesetembro.rs.gov.br/site,http://www.setedesetembro.rs.gov.br/site/concursos,confirmado,http://www.setedesetembro.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,"[t1] A URL /site/concursos é a página índice mais ampla, listando vários processos seletivos simplificados e servindo como o ponto central para seleções públicas.","26 candidates (26 fetchable) | FP_ai[concursos]: ai_tipo_equivocado(static): A página lista múltiplos processos seletivos, mas o bucket alvo é concursos públicos. | rev_humana: indice combinado Concursos e Selecoes (16 PSS)",2026-06-27T07:15:37.164146+00:00
RS,Severiano De Almeida,https://www.severianodealmeida.rs.gov.br/site,https://www.severianodealmeida.rs.gov.br/site/cidadao/page?pagename=concursos,confirmado,https://www.severianodealmeida.rs.gov.br/site/cidadao/page?pagename=concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] A página 'Concursos e Seleções' é um índice combinado para concursos públicos e processos seletivos.,1 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Silveira Martins,https://www.silveiramartins.rs.gov.br,https://www.silveiramartins.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.silveiramartins.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,"[t1] Foram escolhidas as páginas de categoria específicas para concursos e processos seletivos, que são mais adequadas que a página genérica.",11 candidates (11 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sinimbu,https://www.sinimbu.rs.gov.br,https://www.sinimbu.rs.gov.br/Lista/3804/Concursos-Publicos/1/marcador/1192,confirmado,https://www.sinimbu.rs.gov.br/Lista/3822/Processos-seletivos/1/marcador/1193,confirmado,,,t1,t1,t0+t1+t3,"[t1] Escolha de categorias específicas para concursos e PSS, conforme regra de preferência por tipo exato.",7 candidates (7 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Sobradinho,https://sobradinho.atende.net,http://www.sobradinho.rs.gov.br/portal/?page_id=20308,confirmado,http://www.sobradinho.rs.gov.br/portal/?page_id=20308,confirmado,,,,,t0+t1+t2+t2dir+t2dir+t4,,6 candidates (0 fetchable); no valid index page found | candidato_google: Editais e Concursos por ano; confirmar con auditor,2026-06-27T07:15:37.164146+00:00
RS,Soledade,https://www.soledade.rs.gov.br,https://www.soledade.rs.gov.br/concursos-publicos,confirmado,https://www.soledade.rs.gov.br/portal-da-transparencia/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] Ambas as URLs são páginas índice específicas e dedicadas para concursos públicos e processos seletivos.,2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tabaí,https://tabai.rs.gov.br,https://tabai.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://tabai.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs de categoria específicas para concursos e processos seletivos, conforme preferência por páginas filtradas.",20 candidates (20 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tapejara,https://www.tapejara.rs.gov.br,https://tapejara.rs.gov.br/publicacoes,confirmado,https://tapejara.rs.gov.br/publicacoes,confirmado,,,t2,t2,t0+t1+t2,"[t2] A página 'Publicações' lista concursos e processos seletivos em uma seção combinada, sendo o índice mais amplo.",3 candidates (2 fetchable),2026-06-29T05:50:27.885799+00:00
RS,Tapera,https://www.tapera.rs.gov.br,https://www.tapera.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.tapera.rs.gov.br/portal-da-transparencia/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs são páginas índice dedicadas e separadas para concursos e processos seletivos.,6 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Tapes,https://www.tapes.rs.gov.br,https://www.tapes.rs.gov.br/portal/editais/3,confirmado,https://www.tapes.rs.gov.br/portal/editais/3,confirmado,,,t1,t1,t0+t1+t3,[t1] URL [0] é específica para concursos; URL [1] é a única que lista explicitamente processos seletivos.,"2 candidates (2 fetchable) | FP_ai[processos]: ai_nao_e_indice(rendered): Contém apenas notícia e um edital único de seleção, não uma listagem de múltiplos processos seletivos. | rev_humana: URL migro de dominio; indice editais/3 con 23 PSS",2026-06-27T07:15:37.164146+00:00
